TABLE_NAME,FIELD_NAME,FIELD_TYPE,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,TRUTH_LEVEL,FILTER_POLICY,JOIN_ROLE
APARELHOS,LOTE_PROMO,TEXT,PROMO_LOT,Indica lote promocional,Comercial,0.85,ENRICHMENT,ALLOWED,OPTIONAL
APARELHOS,LOTE_CONT,TEXT,LOT_CONTROL,Controle de lote,Auditoria,0.85,ENRICHMENT,ALLOWED,OPTIONAL
APARELHOS,LOTE_USU,TEXT,LOT_USER_ID,Usuário responsável pelo lote,Join com USUARIOS,0.90,ENRICHMENT,ALLOWED,OPTIONAL
APARELHOS,RECALC_PR,TEXT,PRICE_RECALC,Indica recálculo de preço,Ajustes,0.85,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,CONTROLE,ID,ACTIVITY_TYPE_ID,Identificador único do tipo de atividade,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,DESCRICAO,TEXT,ACTIVITY_TYPE_NAME,"Descrição do tipo de atividade (ex: ativação, migração, portabilidade)",Campo textual principal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,CORTE1,TEXT,FIRST_CUTOFF_DAYS,Prazo do primeiro corte/suspensão relacionado à atividade,Regras operacionais,0.85,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,CORTE2,TEXT,SECOND_CUTOFF_DAYS,Prazo do segundo corte/suspensão,Regras operacionais,0.85,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,CICLO,TEXT,BILLING_CYCLE,Ciclo de faturamento associado à atividade,Telecom / Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,OPERADORA,TEXT,OPERATOR_ID,Operadora relacionada ao tipo de atividade,Join com operadoras,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATIV_TIPOS,FIXO,BOOLEAN,FIXED_ACTIVITY,Indica se o tipo de atividade é de serviço fixo,Classificação de serviço,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,CONTROLE,ID,COMMISSION_ID,Identificador único do registro de comissão,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,CTRAP,ID,ACTIVITY_PROCESS_ID,Referência ao processo/atividade que gerou a comissão,Join com processos de ativação,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,CTRTIPO,ID,ACTIVITY_TYPE_ID,Tipo de atividade que originou a comissão,Join com ATIV_TIPOS.CONTROLE,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,VALOR,DECIMAL,COMMISSION_VALUE,Valor previsto ou calculado da comissão,Métrica financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,PREVISAO,DECIMAL,COMMISSION_FORECAST_DATE,Data prevista para recebimento da comissão,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,RETORNO,TEXT,COMMISSION_RETURN_DATE,Data efetiva de retorno/recebimento,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,STATUS,ENUM,COMMISSION_STATUS,"Situação da comissão (prevista, recebida, cancelada, glosada)",Fluxo financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,VR_RETORNO,DECIMAL,COMMISSION_RETURN_VALUE,Valor efetivamente recebido da comissão,Conciliação financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,OBS,TEXT,COMMISSION_NOTE,Observações gerais sobre a comissão,Campo livre,0.85,ENRICHMENT,ALLOWED,OPTIONAL
ATV_COMIS,MOTIVO_RET,TEXT,RETURN_REASON,"Motivo de retorno, glosa ou ajuste da comissão",Auditoria / Análise,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,CONTROLE,ID,STOCK_WRITE_OFF_ID,Identificador único da baixa de estoque,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,NUMERO,TEXT,DOCUMENT_NUMBER,Número do documento ou referência da baixa,Referência operacional,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,LOJA,TEXT,STORE_ID,Loja onde ocorreu a baixa de estoque,Join com EMPRESAS / LOJAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,MOVICAIXA,TEXT,CASH_MOVEMENT_ID,Movimento financeiro associado à baixa,Join com CAIXAMOVI,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,PRODUTO,TEXT,PRODUCT_ID,Produto baixado do estoque,Join com PRODUTOS.CODIGO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,CUSTO,DECIMAL,PRODUCT_COST,Custo unitário do produto no momento da baixa,Métrica financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,QTD,TEXT,WRITE_OFF_QTY,Quantidade baixada do estoque,Métrica quantitativa,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,DATA,DATE,WRITE_OFF_DATE,Data da baixa de estoque,Linha do tempo,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,USUARIO,TEXT,USER_ID,Usuário responsável pela baixa,Join com USUARIOS.CODIGO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BAIXAEST,MOVICAIXAEST,TEXT,STOCK_CASH_LINK_ID,Referência cruzada entre baixa de estoque e caixa,Join técnico/operacional,0.85,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CONTA,TEXT,BANK_ACCOUNT_ID,Identificador da conta bancária,Chave lógica da conta,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,NOME,TEXT,ACCOUNT_NAME,Nome ou apelido da conta bancária,Identificação humana,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,BANCO,TEXT,BANK_ID,Banco ao qual a conta pertence,Join com cadastro de bancos,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,AGENCIA,TEXT,BANK_BRANCH,Número da agência bancária,Dados bancários,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,PRACA,TEXT,BANK_CITY,Praça / cidade da agência,Localização,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,TITULAR,TEXT,ACCOUNT_HOLDER,Nome do titular da conta,Dados legais,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,LOJA,TEXT,STORE_ID,Loja/empresa proprietária da conta,Join com EMPRESAS,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CODIGOCEDENTE,TEXT,BANK_CEDENT_CODE,Código do cedente junto ao banco,Cobrança bancária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,RESPONEMISSAO,TEXT,EMISSION_RESPONSIBILITY,Indica quem responde pela emissão de títulos,Regra bancária,0.85,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,DOCINICIAL,TEXT,INITIAL_DOCUMENT,Documento inicial de cobrança,Sequência documental,0.85,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,ACEITE,TEXT,ACCEPTANCE_FLAG,Indica se os títulos exigem aceite,Regra de cobrança,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CARTEIRA,TEXT,WALLET_CODE,Código da carteira bancária,Cobrança bancária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,PROT_AUTO,TEXT,AUTO_PROTEST_FLAG,Indica protesto automático,Regras de cobrança,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,PROT_DIAS,TEXT,PROTEST_DAYS,Dias para protesto automático,Parâmetro financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,JUROS,TEXT,INTEREST_RATE,Percentual de juros aplicado,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,MULTA,TEXT,FINE_RATE,Percentual de multa aplicada,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,MULTA_DIAS,TEXT,FINE_DAYS,Dias para aplicação de multa,Financeiro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,LAYOUT,TEXT,BANK_LAYOUT,Layout de remessa/retorno bancário,CNAB,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,OUTRAS,TEXT,ADDITIONAL_RULES,Outras regras bancárias,Campo livre,0.85,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,MENSAGEM,TEXT,BANK_MESSAGE,Mensagem padrão nos títulos,Comunicação,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CODTRANSMISSAO,TEXT,TRANSMISSION_CODE,Código de transmissão bancária,Integração,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,MODALIDADE,TEXT,COLLECTION_MODE,Modalidade de cobrança,Regras bancárias,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CODCONVENIO,TEXT,BANK_AGREEMENT_CODE,Código de convênio bancário,Integração,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,CNAB,TEXT,CNAB_STANDARD,Padrão CNAB utilizado,Remessa/Retorno,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,TIPO,ENUM,ACCOUNT_TYPE,Tipo da conta bancária,Classificação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,LIMITE1,TEXT,CREDIT_LIMIT_1,Limite financeiro principal,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,LIMITE2,TEXT,CREDIT_LIMIT_2,Limite financeiro secundário,Financeiro,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOCONTAS,ID,ID,INTERNAL_ID,Identificador técnico interno,Uso técnico,0.80,ENRICHMENT,ALLOWED,OPTIONAL
BANCOMOVI,DOCUMENTO,TEXT,BANK_MOVEMENT_ID,Identificador do lançamento bancário,Chave do movimento,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,CONTA,TEXT,BANK_ACCOUNT_ID,Conta bancária do movimento,Join com BANCOCONTAS.CONTA,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,SUBCONTA,TEXT,BANK_SUBACCOUNT_ID,Subconta bancária associada,Join com BANCOSUBCONTA,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,CHEQUE,TEXT,CHECK_NUMBER,"Número do cheque, se aplicável",Join com CHEQUES,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,VALOR,DECIMAL,MOVEMENT_VALUE,Valor financeiro do lançamento,Métrica financeira,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,HISTORICO,TEXT,BANK_HISTORY,Histórico/descrição do lançamento,Texto livre,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,EMISSAO,TEXT,ISSUE_DATE,Data de emissão do lançamento,Linha do tempo,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,D_VENCTO,TEXT,DUE_DATE,Data de vencimento do título,Financeiro,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,DC,TEXT,DEBIT_CREDIT_FLAG,Indica débito ou crédito,Sinal do movimento,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,CREDITADO,TEXT,CREDITED_FLAG,Indica se o valor foi creditado,Conciliação,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,ISCHEQUE,TEXT,IS_CHECK,Indica se o movimento é via cheque,Classificação,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,ENTRADA,TEXT,CASH_IN_FLAG,Indica entrada financeira,Fluxo de caixa,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,RESULTADO,TEXT,AFFECTS_RESULT,Indica impacto no resultado,DRE,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,PLANO,ENUM,ACCOUNTING_PLAN_ID,Conta contábil associada,Join com PLANOCONTAS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,CONFERIDO,TEXT,VERIFIED_FLAG,Indica se o movimento foi conferido,Auditoria,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,LOJA,TEXT,STORE_ID,Loja associada ao movimento,Join com EMPRESAS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,FORNEC,TEXT,SUPPLIER_ID,Fornecedor relacionado,Join com FORNEC,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,CTRPAGAR,ID,PAYABLE_ID,Título de contas a pagar associado,Join com PAGAR,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI,USUARIO,TEXT,USER,,,,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI_IGNORAR,CONTROLE,ID,IGNORED_BANK_MOVEMENT_ID,Identificador do registro de movimento bancário ignorado,Chave primária,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI_IGNORAR,USUARIO,TEXT,USER_ID,Usuário que marcou o movimento para ignorar,Join com USUARIOS.CODIGO,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI_IGNORAR,DATA,DATE,IGNORE_DATE,Data em que o movimento foi marcado como ignorado,Linha do tempo,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI_IGNORAR,HISTORICO,TEXT,IGNORE_REASON,Motivo ou descrição para ignorar o movimento,Auditoria,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOMOVI_IGNORAR,DC,TEXT,DEBIT_CREDIT_FLAG,Indica se o movimento ignorado é débito ou crédito,Classificação financeira,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
BANCOSUBCONTA,CODIGO,TEXT,BANK_SUBACCOUNT_ID,Identificador da subconta bancária,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOSUBCONTA,DESCRICAO,TEXT,SUBACCOUNT_NAME,Nome/descrição da subconta bancária,Identificação humana,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOSUBCONTA,DC,TEXT,DEBIT_CREDIT_NATURE,Natureza padrão da subconta (Débito/Crédito),Classificação contábil,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BANCOSUBCONTA,CHEQUE,TEXT,CHECK_ALLOWED,Indica se a subconta permite uso de cheque,Regra operacional,0.90,ENRICHMENT,ALLOWED,OPTIONAL
BANCOSUBCONTA,RESULTADO,TEXT,AFFECTS_RESULT,Indica se a subconta impacta o resultado (DRE),Contábil,0.95,ENRICHMENT,ALLOWED,OPTIONAL
BORDERO,CONTROLE,ID,BORDERO_ID,Identificador único do borderô,Chave primária,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,BOR_BCO,TEXT,BANK_ACCOUNT_ID,Conta bancária associada ao borderô,Join com BANCOCONTAS.CONTA,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,EMISSAO,TEXT,ISSUE_DATE,Data de emissão do borderô,Linha do tempo,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,VENCTO,TEXT,DUE_DATE,Data de vencimento do borderô,Financeiro,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,VALOR,DECIMAL,BORDERO_VALUE,Valor total do borderô,Métrica financeira,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,PAGTO,TEXT,PAYMENT_DATE,Data de pagamento do borderô,Liquidação,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,VRPAGO,DECIMAL,PAID_VALUE,Valor efetivamente pago,Conciliação financeira,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,FORMAP,ENUM,PAYMENT_METHOD_ID,Forma de pagamento utilizada,Join com FORMAPAGTO,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,PARCELA,TEXT,INSTALLMENT_NUMBER,Número da parcela,Controle de parcelamento,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,NUMBORD,TEXT,BORDERO_NUMBER,Número externo do borderô,Identificação documental,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,NPARC,TEXT,TOTAL_INSTALLMENTS,Total de parcelas do borderô,Parcelamento,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,LOJA,TEXT,STORE_ID,Loja/empresa associada,Join com EMPRESAS,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,TIPO,ENUM,BORDERO_TYPE,"Tipo do borderô (recebimento, pagamento, desconto)",Classificação financeira,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
BORDERO,VARIACAO,TEXT,VALUE_VARIATION,Diferença entre valor previsto e pago,Ajustes financeiros,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXAMOVI,DOCUMENTO,TEXT,CASH_MOVEMENT_ID,Identificador do movimento de caixa,Chave primária lógica,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,DATA,DATE,MOVEMENT_DATE,Data do lançamento de caixa,Linha do tempo,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,PLANO,ENUM,ACCOUNTING_PLAN_ID,Conta contábil associada ao movimento,Join com PLANOCONTAS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,VALOR,DECIMAL,CASH_VALUE,Valor financeiro do movimento,Métrica financeira,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,HISTORICO,TEXT,CASH_HISTORY,Histórico/descrição do movimento,Texto livre,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,DC,TEXT,DEBIT_CREDIT_FLAG,Indica se é débito ou crédito,Sinal do movimento,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,RESULTADO,TEXT,AFFECTS_RESULT,Indica se impacta o resultado (DRE),Contábil,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,EMPRESA,TEXT,STORE_ID,Empresa/loja do movimento de caixa,Join com EMPRESAS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,SUBPLANO,TEXT,SUBACCOUNT_PLAN_ID,Subplano contábil associado,Join com PLANOS_SUB,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,FORMAP,ENUM,PAYMENT_METHOD_ID,Forma de pagamento,Join com FORMAPAGTO,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,USUARIO,TEXT,USER_ID,Usuário responsável pelo lançamento,Join com USUARIOS,0.95,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,COMPLEMENTO,TEXT,CASH_COMPLEMENT,Complemento do histórico,Detalhe adicional,0.85,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,CTRCAIXA,ID,CASH_REGISTER_ID,Identificador do caixa (abertura/fechamento),Join com CAIXA_PRE / CAIXAPLANOS,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,CTRPAGAR,ID,PAYABLE_ID,Título de contas a pagar relacionado,Join com PAGAR,0.90,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAMOVI,ID,ID,INTERNAL_ID,Identificador técnico interno,Uso técnico,0.80,EVENT_LOG,ORDER_ONLY,OPTIONAL
CAIXAPLANOS,CODIGO,TEXT,CASH_PLAN_ID,Identificador do plano de caixa,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CAIXAPLANOS,DESCRICAO,TEXT,CASH_PLAN_NAME,Descrição do plano de caixa,Identificação humana,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CAIXAPLANOS,DC,TEXT,DEBIT_CREDIT_NATURE,Natureza do plano (Débito/Crédito),Classificação financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CAIXAPLANOS,RESULTADO,TEXT,AFFECTS_RESULT,Indica se o plano impacta o resultado (DRE),Contábil,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CAIXA_PRE,CONTROLE,ID,CASH_PRE_ID,Identificador do pré-lançamento de caixa,Chave primária,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,LOJA,TEXT,STORE_ID,Loja/empresa do lançamento,Join com EMPRESAS,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,DATA,DATE,PRE_MOVEMENT_DATE,Data do pré-lançamento,Linha do tempo,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,CTRVENDA,ID,SALE_ID,Venda associada ao pré-lançamento,Join com VENDAS.CTRVENDA,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,CLIENTE,TEXT,CLIENT_ID,Cliente associado à operação,Join com CLIENTES.CODIGO,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,NOME,TEXT,CLIENT_NAME_SNAPSHOT,Nome do cliente no momento da venda,Snapshot histórico,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,TIPO,ENUM,OPERATION_TYPE,"Tipo de operação (venda, troca, devolução)",Classificação,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,STATUS,ENUM,PRE_CASH_STATUS,"Status do pré-lançamento (aberto, fechado, cancelado)",Fluxo de caixa,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,VALOR,DECIMAL,TOTAL_VALUE,Valor total da operação,Métrica financeira,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,FECHADO,TEXT,CLOSED_FLAG,Indica se o pré-caixa foi fechado,Controle operacional,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,NVEND,TEXT,ITEMS_SOLD_QTY,Quantidade de itens vendidos,Métrica operacional,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,VRAPARELHO,DECIMAL,DEVICE_VALUE,Valor referente a aparelhos,Telecom / Vendas,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,DOC,TEXT,DOCUMENT_REFERENCE,Documento de referência da operação,Identificação,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,CTRAP,ID,ACTIVITY_PROCESS_ID,Processo/atividade relacionada,Join com ativações,0.85,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,VENDEDOR,TEXT,SELLER_ID,Vendedor responsável,Join com VENDEDOR / USUARIOS,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,TROCA,TEXT,EXCHANGE_FLAG,Indica se houve troca,Operação especial,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,OBS,TEXT,NOTES,Observações gerais,Campo livre,0.90,STATE_SOURCE,ALLOWED,OPTIONAL
CAIXA_PRE,DESCONTO,TEXT,DISCOUNT_VALUE,Valor de desconto aplicado,Métrica financeira,0.95,STATE_SOURCE,ALLOWED,OPTIONAL
CARTAO,CONTROLE,ID,CARD_TRANSACTION_ID,Identificador do registro de pagamento com cartão,Chave primária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,CTRVENDA,ID,SALE_ID,Venda associada ao pagamento com cartão,Join com VENDAS.CTRVENDA,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,NUMERO,TEXT,CARD_NUMBER_REF,Número do cartão (ou referência mascarada),Identificação do pagamento,0.90,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,TIPO,ENUM,CARD_TYPE,"Tipo de cartão (crédito, débito, voucher, etc.)",Classificação financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,VALOR,DECIMAL,CARD_PAYMENT_VALUE,Valor pago via cartão,Métrica financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,PARCELAS,TEXT,INSTALLMENTS_QTY,Quantidade de parcelas do pagamento,Parcelamento,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CARTAO,FORMAP,ENUM,PAYMENT_METHOD_ID,Forma de pagamento associada,Join com FORMAPAGTO,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFGNOTA,CONTROLE,ID,LAYOUT_CONTROL_ID,Identificador do conjunto de regras de layout da nota,Agrupador lógico de configuração,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFGNOTA,DADO,TEXT,PRINT_DATA_KEY,Identificador lógico do dado que será impresso,Mapear semanticamente para tabela de origem,0.85,ENRICHMENT,ALLOWED,OPTIONAL
CFGNOTA,LINHA,TEXT,PRINT_LINE_POSITION,Linha onde o dado será impresso no layout do documento,Coordenada vertical de impressão,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFGNOTA,COLUNA,TEXT,PRINT_COLUMN_POSITION,Coluna onde o dado será impresso no layout do documento,Coordenada horizontal de impressão,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFGNOTA,IMPRIMIR,TEXT,PRINT_ENABLE_FLAG,Indica se o dado configurado deve ser impresso no documento,Filtro lógico (S/N),0.98,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,CONTROLE,ID,CFOP_CONFIG_ID,Identificador do registro de configuração de CFOP,Chave lógica do cadastro,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,CFOP,TEXT,CFOP_CODE,Código Fiscal de Operações e Prestações,Identificação fiscal padrão,0.99,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,DESCRICAO,TEXT,CFOP_DESCRIPTION,Descrição textual da natureza da operação,Informativo fiscal,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,ENT_SAI,TEXT,IN_OUT_INDICATOR,Indica se a operação é de entrada ou saída,Classificação fiscal (E/S),0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,BESTOQUE,TEXT,STOCK_MOVEMENT_FLAG,Indica se a operação movimenta estoque,Regra de movimentação de estoque,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,FORMAP,ENUM,PAYMENT_METHOD_ID,Forma de pagamento vinculada ao CFOP,Join com FORMAPAGTO.FORMAP,0.90,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,CIMPOSTO,TEXT,TAX_CALCULATION_FLAG,Indica se a operação gera cálculo de impostos,Regra de tributação,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CFOP,DADOS1,TEXT,CFOP_EXTRA_DATA_1,Campo auxiliar para regra adicional vinculada ao CFOP,Regra fiscal complementar_,,ENRICHMENT,ALLOWED,OPTIONAL
CHEQUES,CONTROLE,ID,CHECK_TRANSACTION_ID,Identificador único do registro de cheque,Chave primária lógica,0.98,ENRICHMENT,ALLOWED,OPTIONAL
CHEQUES,CLIENTE,TEXT,CUSTOMER_ID,Cliente associado ao cheque,Join com CLIENTES.CLIENTE,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CHEQUES,NUMERO,TEXT,CHECK_NUMBER,Número do cheque,Identificação bancária,0.95,ENRICHMENT,ALLOWED,OPTIONAL
CHEQUES,EMISSAO,TEXT,ISSUE_DATE,Data de emissão do cheque,Linha do tempo financeira,0.95,ENRICHMENT,ALLOWED,OPTIONAL
